TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1 3.906250e-04 5.193423e-01 9.996305e+01 8.562652e-02
10 3.906250e-03 4.166279e+00 1.634075e+01 2.204430e+00
20 7.812500e-03 3.488869e+00 8.391630e+00 2.770024e+00
30 1.171875e-02 2.897123e+00 5.135615e+00 2.778350e+00
40 1.562500e-02 2.579602e+00 3.158748e+00 2.806899e+00
50 1.953125e-02 2.318863e+00 1.784224e+00 2.826810e+00
60 2.343750e-02 2.035656e+00 1.155185e+00 2.795975e+00
70 2.734375e-02 1.761443e+00 1.419674e+00 2.729680e+00
80 3.125000e-02 1.554551e+00 1.886205e+00 2.647870e+00
90 3.515625e-02 1.420165e+00 2.239478e+00 2.560322e+00
100 3.906250e-02 1.274478e+00 2.450786e+00 2.471047e+00
110 4.296875e-02 1.048587e+00 2.544933e+00 2.379058e+00
120 4.687500e-02 7.910253e-01 2.555126e+00 2.278982e+00
130 5.078125e-02 6.996230e-01 2.516684e+00 2.162848e+00
140 5.468750e-02 8.568382e-01 2.460739e+00 2.023549e+00
150 5.859375e-02 1.006016e+00 2.407917e+00 1.860065e+00
160 6.250000e-02 9.780417e-01 2.364046e+00 1.681453e+00
170 6.640625e-02 8.172100e-01 2.320399e+00 1.505199e+00
180 7.031250e-02 6.979822e-01 2.258098e+00 1.346923e+00
190 7.421875e-02 7.259497e-01 2.155424e+00 1.207872e+00
200 7.812500e-02 8.270220e-01 1.997846e+00 1.075638e+00
210 8.203125e-02 9.174042e-01 1.788596e+00 9.413384e-01
220 8.593750e-02 9.691637e-01 1.553482e+00 8.163546e-01
230 8.984375e-02 9.783282e-01 1.333230e+00 7.323184e-01
240 9.375000e-02 9.478069e-01 1.163907e+00 7.154688e-01
250 9.765625e-02 8.833437e-01 1.057386e+00 7.535096e-01
260 1.015625e-01 7.927595e-01 9.991937e-01 8.063998e-01
270 1.054688e-01 6.863498e-01 9.661981e-01 8.430787e-01
280 1.093750e-01 5.783443e-01 9.438385e-01 8.558419e-01
290 1.132813e-01 4.885510e-01 9.279917e-01 8.545775e-01
300 1.171875e-01 4.378282e-01 9.171299e-01 8.534320e-01
310 1.210938e-01 4.303238e-01 9.069150e-01 8.586650e-01
320 1.250000e-01 4.433201e-01 8.915913e-01 8.651047e-01
330 1.289063e-01 4.478311e-01 8.675807e-01 8.613730e-01
340 1.328125e-01 4.291333e-01 8.346972e-01 8.371239e-01
350 1.367188e-01 3.900422e-01 7.945275e-01 7.874079e-01
360 1.406250e-01 3.454391e-01 7.481547e-01 7.139677e-01
370 1.445313e-01 3.119137e-01 6.952387e-01 6.246198e-01
380 1.484375e-01 2.957327e-01 6.349049e-01 5.313347e-01
390 1.523438e-01 2.903543e-01 5.673503e-01 4.471752e-01
400 1.562500e-01 2.868565e-01 4.948217e-01 3.821687e-01
410 1.601563e-01 2.819677e-01 4.214632e-01 3.392164e-01
420 1.640625e-01 2.768690e-01 3.524423e-01 3.134403e-01
430 1.679688e-01 2.726155e-01 2.928646e-01 2.968963e-01
440 1.718750e-01 2.678994e-01 2.466331e-01 2.840736e-01
450 1.757813e-01 2.604065e-01 2.152720e-01 2.734999e-01
460 1.796875e-01 2.491836e-01 1.973307e-01 2.661445e-01
470 1.835938e-01 2.355278e-01 1.893755e-01 2.630864e-01
480 1.875000e-01 2.220896e-01 1.880119e-01 2.641142e-01
490 1.914063e-01 2.111634e-01 1.909996e-01 2.678053e-01
500 1.953125e-01 2.034117e-01 1.969416e-01 2.724538e-01
510 1.992188e-01 1.978774e-01 2.045596e-01 2.768187e-01
