TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1 6.103516e-05 1.461641e+01 9.340018e+02 9.748343e+02
10 6.103516e-04 3.370326e+01 1.629311e+02 1.778634e+02
20 1.220703e-03 3.333538e+01 9.986121e+01 1.116527e+02
30 1.831055e-03 3.135522e+01 7.663148e+01 8.709420e+01
40 2.441406e-03 2.941640e+01 6.424607e+01 7.391933e+01
50 3.051758e-03 2.771094e+01 5.648965e+01 6.562726e+01
60 3.662109e-03 2.626408e+01 5.117977e+01 5.993751e+01
70 4.272461e-03 2.505295e+01 4.730568e+01 5.579781e+01
80 4.882813e-03 2.404469e+01 4.431386e+01 5.263214e+01
90 5.493164e-03 2.320519e+01 4.187687e+01 5.009612e+01
100 6.103516e-03 2.249709e+01 3.979559e+01 4.797451e+01
110 6.713867e-03 2.188334e+01 3.794741e+01 4.612869e+01
120 7.324219e-03 2.138635e+01 3.625565e+01 4.446593e+01
130 7.934570e-03 2.143989e+01 3.467060e+01 4.292030e+01
140 8.544922e-03 2.191928e+01 3.315700e+01 4.143939e+01
150 9.155273e-03 2.274407e+01 3.168588e+01 3.997567e+01
160 9.765625e-03 2.360313e+01 3.023025e+01 3.848272e+01
170 1.037598e-02 2.401244e+01 2.876354e+01 3.691449e+01
180 1.098633e-02 2.349901e+01 2.726016e+01 3.522687e+01
190 1.159668e-02 2.179891e+01 2.569771e+01 3.338121e+01
200 1.220703e-02 1.898403e+01 2.406044e+01 3.134912e+01
210 1.281738e-02 1.552852e+01 2.234326e+01 2.911787e+01
220 1.342773e-02 1.242418e+01 2.055516e+01 2.669517e+01
230 1.403809e-02 1.123888e+01 1.872100e+01 2.411213e+01
240 1.464844e-02 1.288042e+01 1.688074e+01 2.142355e+01
250 1.525879e-02 1.630983e+01 1.508564e+01 1.870507e+01
260 1.586914e-02 2.022301e+01 1.339172e+01 1.604794e+01
270 1.647949e-02 2.393039e+01 1.185137e+01 1.355209e+01
280 1.708984e-02 2.711421e+01 1.050435e+01 1.131844e+01
290 1.770020e-02 2.962573e+01 9.370160e+00 9.439881e+00
300 1.831055e-02 3.139815e+01 8.444149e+00 7.987616e+00
310 1.892090e-02 3.241043e+01 7.699650e+00 6.988921e+00
320 1.953125e-02 3.267269e+01 7.096074e+00 6.404308e+00
330 2.014160e-02 3.222181e+01 6.589832e+00 6.130890e+00
340 2.075195e-02 3.112123e+01 6.143509e+00 6.043017e+00
350 2.136230e-02 2.946139e+01 5.730637e+00 6.036726e+00
360 2.197266e-02 2.735885e+01 5.336264e+00 6.047125e+00
370 2.258301e-02 2.495321e+01 4.955059e+00 6.043277e+00
380 2.319336e-02 2.240222e+01 4.588650e+00 6.016415e+00
390 2.380371e-02 1.987525e+01 4.243141e+00 5.969800e+00
400 2.441406e-02 1.754467e+01 3.927124e+00 5.911907e+00
410 2.502441e-02 1.557180e+01 3.650082e+00 5.852336e+00
420 2.563477e-02 1.408233e+01 3.420935e+00 5.799551e+00
430 2.624512e-02 1.313148e+01 3.246544e+00 5.759780e+00
440 2.685547e-02 1.267861e+01 3.130263e+00 5.736644e+00
450 2.746582e-02 1.260022e+01 3.070943e+00 5.731247e+00
460 2.807617e-02 1.273968e+01 3.062913e+00 5.742543e+00
470 2.868652e-02 1.295629e+01 3.097064e+00 5.767849e+00
480 2.929688e-02 1.314847e+01 3.162582e+00 5.803396e+00
490 2.990723e-02 1.325445e+01 3.248608e+00 5.844833e+00
500 3.051758e-02 1.324373e+01 3.345373e+00 5.887656e+00
510 3.112793e-02 1.310744e+01 3.444735e+00 5.927527e+00
520 3.173828e-02 1.285040e+01 3.540280e+00 5.960496e+00
530 3.234863e-02 1.248551e+01 3.627176e+00 5.983141e+00
540 3.295898e-02 1.202982e+01 3.701951e+00 5.992637e+00
550 3.356934e-02 1.150197e+01 3.762244e+00 5.986773e+00
560 3.417969e-02 1.092055e+01 3.806590e+00 5.963944e+00
570 3.479004e-02 1.030307e+01 3.834231e+00 5.923108e+00
580 3.540039e-02 9.665421e+00 3.844969e+00 5.863737e+00
590 3.601074e-02 9.021542e+00 3.839034e+00 5.785758e+00
600 3.662109e-02 8.383393e+00 3.816990e+00 5.689493e+00
610 3.723145e-02 7.760972e+00 3.779645e+00 5.575592e+00
620 3.784180e-02 7.162451e+00 3.727988e+00 5.444979e+00
630 3.845215e-02 6.594344e+00 3.663134e+00 5.298792e+00
640 3.906250e-02 6.061690e+00 3.586274e+00 5.138334e+00
650 3.967285e-02 5.568240e+00 3.498643e+00 4.965029e+00
660 4.028320e-02 5.116616e+00 3.401490e+00 4.780381e+00
670 4.089355e-02 4.708444e+00 3.296055e+00 4.585939e+00
680 4.150391e-02 4.344449e+00 3.183550e+00 4.383274e+00
690 4.211426e-02 4.024505e+00 3.065148e+00 4.173950e+00
700 4.272461e-02 3.747661e+00 2.941975e+00 3.959511e+00
710 4.333496e-02 3.512153e+00 2.815101e+00 3.741462e+00
720 4.394531e-02 3.315422e+00 2.685538e+00 3.521266e+00
730 4.455566e-02 3.154179e+00 2.554238e+00 3.300332e+00
740 4.516602e-02 3.024537e+00 2.422097e+00 3.080018e+00
750 4.577637e-02 2.922196e+00 2.289949e+00 2.861630e+00
